NEAT
25178|TDPOWERSYS|EQ|0.650000
25328|APLLTD|EQ|0.280000
25358|PGEL|EQ|0.450000
25468|PAISALO|EQ|0.660000
25584|TRITURBINE|EQ|0.350000
25718|POLYMED|EQ|0.470000
25780|APLAPOLLO|EQ|0.640000
25897|MINDACORP|EQ|0.330000
27095|SWANENERGY|EQ|0.440000
27297|RTNINDIA|EQ|0.250000
29008|TVSHLTD|EQ|0.250000
29113|CARERATING|EQ|0.910000
29135|INDUSTOWER|EQ|0.240000
29284|VMART|EQ|0.560000
29962|JUSTDIAL|EQ|0.260000
30089|ORIENTCEM|EQ|0.540000
30108|ABFRL|EQ|0.330000
30125|IBULHSGFIN|EQ|0.890000
31163|RHIM|EQ|0.290000
31181|MCX|EQ|1.000000
31234|SCHNEIDER|EQ|0.240000
31415|NBCC|EQ|0.380000
